33user_id,item_id,ui_interaction_score,ui_interaction_score_norm,ui_has_purchased,user_total_events,user_purchase_count,user_purchase_rate,user_avg_spend,user_total_spend,user_distinct_items,user_recency_days,user_tenure_days,user_activity_score_norm,user_preferred_device_enc,user_preferred_category_enc,item_total_interactions,item_purchase_count,item_conversion_rate,item_avg_rating,item_popularity_score_norm,item_avg_sentiment,item_price_log,item_stock_norm,item_category_enc,item_brand_enc,item_trend_score_norm,item_return_rate
USER_0053,ITEM_0401,2,0.1111111111111111,0,20,11,0.55,7211.759090909091,79329.35,18,13,173,0.7121212121212122,1,7,13.0,1.0,0.0769230769230769,3.9,0.5365193868349865,-0.1739,7.702623861651116,0.948,4.0,2.0,0.5218130878527116,0.004
USER_0033,ITEM_0163,2,0.1111111111111111,0,21,7,0.3333333333333333,4669.092857142858,32683.65,20,54,173,0.4242424242424242,0,0,14.0,3.0,0.2142857142857142,3.0,0.1994790101192265,0.1653,7.046943143562689,0.832,2.0,4.0,0.8958375025015007,0.146
USER_0145,ITEM_0061,5,0.4444444444444444,0,22,11,0.5,9926.1,109187.1,22,51,160,0.7424242424242424,0,3,9.0,1.0,0.1111111111111111,1.6,0.270814547640517,0.2754,8.506674058826029,0.482,2.0,1.0,0.6780068040824494,0.099
USER_0026,ITEM_0344,5,0.4444444444444444,0,25,5,0.2,10674.03,53370.15,23,157,178,0.3333333333333333,2,3,,,,,,,,,,,,
USER_0012,ITEM_0094,1,0.0,1,21,8,0.3809523809523809,7167.81875,57342.55,21,10,146,0.5,1,1,14.0,3.0,0.2142857142857142,1.1,0.6567478208596332,0.4792,7.65646487823684,0.188,6.0,1.0,0.029717830698419,0.203
USER_0108,ITEM_0133,2,0.1111111111111111,0,23,4,0.1739130434782608,6531.0525,26124.21,23,17,156,0.2272727272727272,1,2,13.0,4.0,0.3076923076923077,1.9,0.3086865043582807,-0.0256,8.387262166824195,0.102,4.0,4.0,0.7002201320792475,0.093
USER_0018,ITEM_0291,3,0.2222222222222222,0,21,11,0.5238095238095238,7697.114545454547,84668.26000000001,19,18,155,0.7272727272727273,0,6,13.0,1.0,0.0769230769230769,2.4,0.8399959923855326,-0.6723,3.165896900077314,0.268,2.0,3.0,0.0685411246748048,0.28
USER_0085,ITEM_0248,2,0.1111111111111111,0,30,7,0.2333333333333333,8933.538571428571,62534.77,30,58,170,0.5606060606060606,2,4,8.0,2.0,0.25,2.8,0.8764652840396754,-0.462,7.592139173871925,0.924,0.0,0.0,0.6397838703221933,0.068
USER_0137,ITEM_0283,2,0.1111111111111111,0,28,6,0.2142857142857142,6146.498333333334,36878.990000000005,28,13,178,0.4545454545454545,2,3,,,,,,,,,,,,
USER_0149,ITEM_0250,1,0.0,0,25,7,0.28,6880.6214285714295,48164.350000000006,23,82,174,0.4848484848484848,2,1,9.0,3.0,0.3333333333333333,2.0,0.380923755134756,0.0147,7.3160098263180835,0.63,2.0,1.0,0.0432259355613368,0.223
USER_0152,ITEM_0460,2,0.1111111111111111,0,28,5,0.1785714285714285,13124.109999999995,65620.54999999999,28,111,139,0.3787878787878788,1,5,12.0,6.0,0.5,4.3,0.0545035567578399,0.0167,7.22790938183076,0.03,6.0,0.0,0.4470682409445667,0.1
USER_0052,ITEM_0213,3,0.2222222222222222,0,23,6,0.2608695652173913,6361.98,38171.88,23,90,171,0.3787878787878788,2,6,9.0,3.0,0.3333333333333333,3.8,0.875262999699429,0.3099,7.731189219032961,0.606,2.0,4.0,0.3481088653191915,0.084
USER_0147,ITEM_0065,1,0.0,0,22,8,0.3636363636363636,7809.866249999999,62478.92999999999,21,30,154,0.5151515151515151,2,0,8.0,4.0,0.5,3.1,0.9323715058611362,0.9543,8.346452318895077,0.104,4.0,1.0,0.8336001600960575,0.246
USER_0177,ITEM_0012,5,0.4444444444444444,0,23,5,0.217391304347826,8728.939999999999,43644.7,22,171,177,0.303030303030303,1,3,7.0,3.0,0.4285714285714285,2.4,0.0,-0.7623,7.835871809642278,0.936,0.0,0.0,0.5350210126075645,0.093
USER_0182,ITEM_0145,5,0.4444444444444444,0,17,6,0.3529411764705882,11266.086666666664,67596.51999999999,17,19,171,0.2878787878787879,0,6,8.0,3.0,0.375,2.9,0.095982366496343,0.2354,7.658770343870537,0.714,6.0,3.0,0.3889333600160096,0.225
USER_0193,ITEM_0277,1,0.0,0,21,7,0.3333333333333333,12346.338571428572,86424.37000000001,20,109,172,0.4242424242424242,0,2,10.0,4.0,0.4,4.5,0.0009017132551848,0.5429,6.292568639891403,0.368,6.0,6.0,0.6359815889533721,0.089
USER_0195,ITEM_0124,1,0.0,0,23,7,0.3043478260869565,11415.202857142858,79906.42000000001,23,37,153,0.4545454545454545,1,6,8.0,2.0,0.25,4.1,0.6879070233443543,-0.7128,7.884045496139124,0.386,6.0,0.0,0.5533319991995198,0.078
USER_0178,ITEM_0065,3,0.2222222222222222,0,32,8,0.25,6260.1675000000005,50081.34,31,68,169,0.6666666666666666,1,6,8.0,4.0,0.5,3.1,0.9323715058611362,0.9543,8.346452318895077,0.104,4.0,1.0,0.8336001600960575,0.246
USER_0095,ITEM_0124,5,0.4444444444444444,0,33,8,0.2424242424242424,7094.22375,56753.79,31,88,178,0.6818181818181818,1,1,8.0,2.0,0.25,4.1,0.6879070233443543,-0.7128,7.884045496139124,0.386,6.0,0.0,0.5533319991995198,0.078
USER_0177,ITEM_0457,1,0.0,0,23,5,0.217391304347826,8728.939999999999,43644.7,22,171,177,0.303030303030303,1,3,13.0,3.0,0.2307692307692307,2.8,0.4913335337140567,0.8124,8.250742790050472,0.496,2.0,4.0,0.307384430658395,0.007
USER_0116,ITEM_0124,1,0.0,0,36,6,0.1666666666666666,7239.898333333333,43439.39,35,220,173,0.5757575757575758,1,6,8.0,2.0,0.25,4.1,0.6879070233443543,-0.7128,7.884045496139124,0.386,6.0,0.0,0.5533319991995198,0.078
USER_0102,ITEM_0157,2,0.1111111111111111,0,21,8,0.3809523809523809,9106.61375,72852.91,20,90,153,0.5,0,6,9.0,2.0,0.2222222222222222,1.4,0.94549644324216,-0.2168,7.435083974847142,0.61,0.0,6.0,0.1124674804882929,0.021
USER_0103,ITEM_0145,3,0.2222222222222222,0,26,4,0.1538461538461538,13443.4025,53773.61,26,22,174,0.2727272727272727,1,2,8.0,3.0,0.375,2.9,0.095982366496343,0.2354,7.658770343870537,0.714,6.0,3.0,0.3889333600160096,0.225
USER_0174,ITEM_0459,1,0.0,0,22,7,0.3181818181818182,9732.339999999998,68126.37999999999,22,36,153,0.4393939393939394,1,1,7.0,3.0,0.4285714285714285,2.9,0.1992786293958521,-0.2889,8.050697003898941,0.43,0.0,3.0,0.6733039823894336,0.213
USER_0138,ITEM_0161,5,0.4444444444444444,0,23,4,0.1739130434782608,5428.3724999999995,21713.49,22,106,154,0.2272727272727272,2,5,20.0,3.0,0.15,1.4,0.8219617272818355,-0.6906,5.887602907573892,0.16,4.0,1.0,0.5585351210726436,0.1
USER_0050,ITEM_0351,1,0.0,0,23,5,0.217391304347826,7800.73,39003.65,23,46,170,0.303030303030303,0,6,12.0,0.0,0.0,1.7,0.3451557960124236,-0.8561,8.498185687925325,0.37,0.0,2.0,0.4029417650590354,0.105
USER_0039,ITEM_0078,1,0.0,0,17,8,0.4705882352941176,8412.7025,67301.62,17,28,167,0.4393939393939394,1,6,10.0,1.0,0.1,4.1,0.5533513675984371,0.9467,7.739581206777498,0.134,0.0,2.0,0.8137882729637783,0.004
USER_0030,ITEM_0469,5,0.4444444444444444,0,26,5,0.1923076923076923,9815.186,49075.93,26,220,175,0.3484848484848485,0,1,9.0,2.0,0.2222222222222222,4.5,0.6956216811942691,0.3624,8.17014603692799,0.092,2.0,4.0,0.7446467880728436,0.061
USER_0074,ITEM_0290,3,0.2222222222222222,0,20,7,0.35,7839.211428571429,54874.48,19,10,156,0.4090909090909091,1,6,8.0,3.0,0.375,3.7,0.9491032962628996,0.8198,7.235431803635462,0.572,4.0,4.0,0.7213327996798078,0.127
USER_0094,ITEM_0464,1,0.0,0,19,2,0.1052631578947368,1803.61,3607.22,18,11,142,0.0151515151515151,2,5,13.0,3.0,0.2307692307692307,4.1,0.0670273519687406,-0.6385,7.379401308749443,0.53,5.0,0.0,0.2529517710626376,0.025
USER_0076,ITEM_0492,3,0.2222222222222222,0,22,7,0.3181818181818182,6957.865714285714,48705.06,21,42,175,0.4393939393939394,1,0,12.0,4.0,0.3333333333333333,2.0,0.9731489830678288,0.5565,7.004691408940068,0.274,6.0,4.0,0.2244346607964779,0.247
USER_0106,ITEM_0123,2,0.1111111111111111,0,24,3,0.125,6494.456666666666,19483.37,23,112,153,0.1666666666666666,0,0,9.0,5.0,0.5555555555555556,3.0,0.1772367498246668,-0.0467,8.267310309412405,0.178,6.0,3.0,0.0718431058635181,0.074
USER_0013,ITEM_0149,2,0.1111111111111111,0,26,7,0.2692307692307692,5135.965714285715,35951.76,26,74,167,0.5,0,6,7.0,2.0,0.2857142857142857,3.9,0.1776375112714157,-0.1719,6.918250016074778,0.448,1.0,5.0,0.9876926155693416,0.002
USER_0198,ITEM_0472,1,0.0,0,33,6,0.1818181818181818,9406.113333333333,56436.68,32,89,177,0.5303030303030303,1,5,11.0,1.0,0.0909090909090909,3.6,0.8988077346959222,-0.8796,7.906841848264694,0.572,7.0,4.0,0.8252951771062637,0.047
USER_0054,ITEM_0236,1,0.0,0,21,5,0.238095238095238,10014.154,50070.77,21,83,134,0.2727272727272727,1,2,12.0,2.0,0.1666666666666666,3.0,0.1716260895701833,-0.6471,6.404749004268278,0.768,3.0,6.0,0.3696217730638383,0.017
USER_0064,ITEM_0115,1,0.0,0,22,5,0.2272727272727272,11287.192,56435.96000000001,22,41,171,0.2878787878787879,1,0,7.0,3.0,0.4285714285714285,1.1,0.6721771365594631,0.1203,8.425880212150906,0.004,0.0,1.0,0.5891534920952572,0.094
USER_0123,ITEM_0033,1,0.0,0,30,8,0.2666666666666666,4016.5125,32132.1,29,29,147,0.6363636363636364,1,6,8.0,2.0,0.25,4.5,0.9128343853321312,-0.105,7.895033691388043,0.976,1.0,7.0,0.9394636782069242,0.152
USER_0044,ITEM_0189,1,0.0,0,32,12,0.375,5881.325,70575.9,31,6,178,0.9696969696969696,1,1,7.0,3.0,0.4285714285714285,3.0,0.4833183047790803,-0.9257,6.862653305069717,0.052,5.0,1.0,0.1350810486291775,0.035
USER_0151,ITEM_0107,2,0.1111111111111111,0,30,5,0.1666666666666666,10660.864,53304.32,27,53,162,0.4090909090909091,2,5,13.0,6.0,0.4615384615384615,4.5,0.2735196874060716,0.1349,6.3334394732678625,0.294,4.0,3.0,0.4072443466079648,0.131
USER_0066,ITEM_0241,1,0.0,0,16,9,0.5625,5585.557777777776,50270.01999999999,16,9,177,0.5,2,0,7.0,4.0,0.5714285714285714,3.6,0.2047890992886484,-0.0707,7.649506892178767,0.744,1.0,5.0,0.6338803281969182,0.039
USER_0199,ITEM_0048,2,0.1111111111111111,0,18,7,0.3888888888888889,7426.922857142858,51988.46000000001,18,77,164,0.3787878787878788,1,5,16.0,3.0,0.1875,1.0,0.762248271716261,-0.6144,7.240076053052299,0.358,6.0,6.0,0.6513908345007003,0.221
USER_0044,ITEM_0331,1,0.0,0,32,12,0.375,5881.325,70575.9,31,6,178,0.9696969696969696,1,1,15.0,1.0,0.0666666666666666,4.1,0.0419797615469391,-0.8701,8.307676373016685,0.26,7.0,6.0,0.6758054832899739,0.16
USER_0187,ITEM_0270,3,0.2222222222222222,0,20,7,0.35,12385.86,86701.01999999999,20,81,152,0.4090909090909091,2,5,4.0,6.0,1.5,2.3,0.1322512774271115,-0.5961,3.808216836702557,0.834,0.0,1.0,0.2892735641384831,0.076
USER_0189,ITEM_0170,1,0.0,0,18,5,0.2777777777777778,2216.918,11084.59,18,92,172,0.2272727272727272,0,5,12.0,2.0,0.1666666666666666,2.3,0.6363089870754434,0.174,6.502445158862714,0.902,6.0,4.0,0.0859515709425655,0.176
USER_0049,ITEM_0102,1,0.0,0,28,9,0.3214285714285714,9309.766666666666,83787.9,28,55,174,0.6818181818181818,1,4,10.0,3.0,0.3,3.4,0.9247570383729086,0.9761,8.19015471660581,0.856,7.0,1.0,0.8163898339003401,0.292
USER_0101,ITEM_0293,1,0.0,0,18,2,0.1111111111111111,7824.705,15649.41,18,322,154,0.0,1,6,15.0,6.0,0.4,3.8,0.5982366496343051,0.0904,8.067067480749868,0.382,4.0,5.0,0.4705823494096458,0.259
USER_0049,ITEM_0010,1,0.0,0,28,9,0.3214285714285714,9309.766666666666,83787.9,28,55,174,0.6818181818181818,1,4,8.0,0.0,0.0,3.8,0.6448251678188559,-0.7827,5.042198558552374,0.66,6.0,2.0,0.6241745047028218,0.105
USER_0036,ITEM_0421,1,0.0,0,29,8,0.2758620689655172,7909.070000000001,63272.560000000005,29,67,167,0.6212121212121212,1,2,12.0,5.0,0.4166666666666667,2.9,0.3983568780683298,-0.8502,7.638063360430209,0.79,5.0,1.0,0.9587752651590954,0.038
USER_0027,ITEM_0086,1,0.0,0,16,10,0.625,3953.004,39530.04,16,8,148,0.5757575757575758,1,7,14.0,1.0,0.0714285714285714,2.9,0.0717362989680392,-0.096,7.004237498951702,0.25,0.0,4.0,0.00620372223334,0.16
USER_0106,ITEM_0465,1,0.0,0,24,3,0.125,6494.456666666666,19483.37,23,112,153,0.1666666666666666,0,0,10.0,3.0,0.3,3.8,0.3558761647129546,0.6565,7.90230990661234,0.552,4.0,7.0,0.8310986591955172,0.067
USER_0024,ITEM_0179,2,0.1111111111111111,0,28,9,0.3214285714285714,9734.467777777776,87610.20999999999,27,74,170,0.6818181818181818,2,1,8.0,2.0,0.25,3.3,0.780282536819958,0.9403,7.659807957452608,0.592,6.0,7.0,0.346407844706824,0.252
USER_0011,ITEM_0063,1,0.0,0,27,11,0.4074074074074074,7085.177272727273,77936.95,26,13,179,0.8181818181818182,0,2,,,,,,,,,,,,
USER_0151,ITEM_0383,3,0.2222222222222222,0,30,5,0.1666666666666666,10660.864,53304.32,27,53,162,0.4090909090909091,2,5,12.0,2.0,0.1666666666666666,2.8,0.163210099188458,-0.8353,7.346377884248283,0.246,5.0,7.0,0.8263958375025015,0.177
USER_0185,ITEM_0280,1,0.0,0,27,5,0.1851851851851851,8237.888,41189.44,26,16,155,0.3636363636363636,2,7,9.0,5.0,0.5555555555555556,4.4,0.0955816050495942,-0.7412,8.015168723603315,0.202,2.0,7.0,0.5263157894736842,0.051
USER_0086,ITEM_0028,1,0.0,0,28,10,0.3571428571428571,7573.519999999999,75735.19999999998,28,17,169,0.7575757575757576,0,1,6.0,4.0,0.6666666666666666,1.0,0.4454463480613165,-0.6028,6.192362489474872,0.916,3.0,5.0,0.6821092655593355,0.168
USER_0041,ITEM_0299,1,0.0,0,28,9,0.3214285714285714,9763.237777777778,87869.14,28,39,166,0.6818181818181818,2,0,12.0,7.0,0.5833333333333334,4.1,0.6817954112814347,0.5428,5.944818333034211,0.25,5.0,4.0,0.8619171502901741,0.276
USER_0156,ITEM_0411,1,0.0,0,24,3,0.125,8276.046666666667,24828.14,24,16,148,0.1666666666666666,0,3,12.0,6.0,0.5,2.4,0.8891894599739505,-0.5033,8.317084782285939,0.584,6.0,0.0,0.6613968381028617,0.085
USER_0030,ITEM_0166,5,0.4444444444444444,0,26,5,0.1923076923076923,9815.186,49075.93,26,220,175,0.3484848484848485,0,1,19.0,2.0,0.1052631578947368,2.4,0.8497144574691914,0.0083,5.885715066924373,0.936,2.0,6.0,0.4553732239343606,0.268
USER_0022,ITEM_0243,3,0.2222222222222222,0,23,6,0.2608695652173913,8254.444999999998,49526.66999999999,23,43,177,0.3787878787878788,2,4,11.0,0.0,0.0,4.3,0.3875363190061116,0.6608,7.869699833272313,0.848,4.0,1.0,0.2735641384830898,0.084
USER_0170,ITEM_0477,2,0.1111111111111111,0,18,8,0.4444444444444444,6959.775000000001,55678.2,17,89,175,0.4545454545454545,2,4,15.0,3.0,0.2,3.2,0.28253681995792,-0.771,7.980328131833845,0.782,6.0,7.0,0.1930158094856914,0.198
USER_0049,ITEM_0163,2,0.1111111111111111,0,28,9,0.3214285714285714,9309.766666666666,83787.9,28,55,174,0.6818181818181818,1,4,14.0,3.0,0.2142857142857142,3.0,0.1994790101192265,0.1653,7.046943143562689,0.832,2.0,4.0,0.8958375025015007,0.146
USER_0014,ITEM_0347,2,0.1111111111111111,0,37,7,0.1891891891891892,8614.27,60299.89,37,9,161,0.6666666666666666,0,3,6.0,3.0,0.5,1.4,0.2739204488528204,0.9355,8.483561948031564,0.644,6.0,3.0,0.0746447868721232,0.111
USER_0166,ITEM_0282,1,0.0,0,26,5,0.1923076923076923,5551.762,27758.81,25,22,173,0.3484848484848485,0,0,12.0,3.0,0.25,3.8,0.5861136158701533,-0.0234,6.930260134322206,0.87,5.0,4.0,0.0955573344006403,0.101
USER_0147,ITEM_0205,3,0.2222222222222222,0,22,8,0.3636363636363636,7809.866249999999,62478.92999999999,21,30,154,0.5151515151515151,2,0,14.0,2.0,0.1428571428571428,1.5,0.3093878368900912,0.9464,7.796177259673576,0.358,6.0,5.0,0.4728837302381429,0.013
USER_0006,ITEM_0163,1,0.0,0,24,7,0.2916666666666667,7565.037142857143,52955.26,24,101,167,0.4696969696969697,0,4,14.0,3.0,0.2142857142857142,3.0,0.1994790101192265,0.1653,7.046943143562689,0.832,2.0,4.0,0.8958375025015007,0.146
USER_0160,ITEM_0404,3,0.2222222222222222,0,23,7,0.3043478260869565,13540.391428571427,94782.74,19,6,163,0.4545454545454545,1,4,10.0,3.0,0.3,1.3,0.3323314297164613,-0.9534,8.413276077996464,0.498,7.0,0.0,0.693115869521713,0.237
USER_0069,ITEM_0322,5,0.4444444444444444,0,21,9,0.4285714285714285,11429.335555555555,102864.02,21,15,173,0.5757575757575758,2,7,14.0,6.0,0.4285714285714285,4.5,0.4101793407474201,0.3067,8.493140224209133,0.036,5.0,1.0,0.9786872123273964,0.127
USER_0171,ITEM_0052,1,0.0,0,21,9,0.4285714285714285,7053.785555555554,63484.06999999999,21,59,164,0.5757575757575758,1,4,13.0,3.0,0.2307692307692307,3.7,0.9501051998797716,0.0997,6.958714517579264,0.51,2.0,6.0,0.0238142885731438,0.045
USER_0050,ITEM_0293,2,0.1111111111111111,0,23,5,0.217391304347826,7800.73,39003.65,23,46,170,0.303030303030303,0,6,15.0,6.0,0.4,3.8,0.5982366496343051,0.0904,8.067067480749868,0.382,4.0,5.0,0.4705823494096458,0.259
USER_0198,ITEM_0144,1,0.0,0,33,6,0.1818181818181818,9406.113333333333,56436.68,32,89,177,0.5303030303030303,1,5,10.0,0.0,0.0,1.5,0.7338943993587818,-0.6669,8.380899128988485,0.782,1.0,7.0,0.6351811086651992,0.078
USER_0071,ITEM_0262,1,0.0,0,20,4,0.2,7592.69,30370.76,20,103,156,0.1818181818181818,1,1,,,,,,,,,,,,
USER_0187,ITEM_0191,2,0.1111111111111111,0,20,7,0.35,12385.86,86701.01999999999,20,81,152,0.4090909090909091,2,5,12.0,2.0,0.1666666666666666,4.7,0.2687105500450856,-0.1501,7.655807224711368,0.182,2.0,0.0,0.6214728837302381,0.243
USER_0044,ITEM_0378,2,0.1111111111111111,1,32,12,0.375,5881.325,70575.9,31,6,178,0.9696969696969696,1,1,7.0,6.0,0.8571428571428571,2.3,0.5074641819456969,-0.9769,7.41156837233029,0.04,1.0,7.0,0.0026015609365619,0.267
USER_0116,ITEM_0354,2,0.1111111111111111,0,36,6,0.1666666666666666,7239.898333333333,43439.39,35,220,173,0.5757575757575758,1,6,14.0,4.0,0.2857142857142857,4.9,0.3345356176735798,-0.765,6.3665048114021685,0.252,4.0,0.0,0.9073444066439864,0.052
USER_0039,ITEM_0375,1,0.0,0,17,8,0.4705882352941176,8412.7025,67301.62,17,28,167,0.4393939393939394,1,6,9.0,5.0,0.5555555555555556,3.4,0.9529105300070134,-0.6579,7.509291429439345,0.434,1.0,2.0,0.6404842905743445,0.21
USER_0044,ITEM_0051,1,0.0,0,32,12,0.375,5881.325,70575.9,31,6,178,0.9696969696969696,1,1,9.0,1.0,0.1111111111111111,4.2,0.8077346959222523,-0.2336,7.525467453421992,0.846,5.0,3.0,0.3774264558735241,0.08
USER_0129,ITEM_0029,5,0.4444444444444444,0,22,10,0.4545454545454545,9066.816,90668.16,22,19,159,0.6666666666666666,1,4,8.0,2.0,0.25,4.2,0.5624686905119728,0.6272,8.351938759134123,0.794,3.0,1.0,0.6311787072243346,0.257
USER_0040,ITEM_0417,1,0.0,0,27,2,0.074074074074074,13074.425,26148.85,26,39,170,0.1363636363636363,0,3,10.0,4.0,0.4,2.7,0.5767959122332431,-0.305,7.113744533076276,0.774,4.0,7.0,0.7043225935561337,0.242
USER_0106,ITEM_0165,5,0.4444444444444444,0,24,3,0.125,6494.456666666666,19483.37,23,112,153,0.1666666666666666,0,0,12.0,2.0,0.1666666666666666,2.2,0.1399659352770263,0.5477,8.366142368730168,0.66,4.0,3.0,0.2294376625975585,0.108
USER_0131,ITEM_0202,3,0.2222222222222222,0,16,9,0.5625,7166.996666666667,64502.97,16,40,156,0.5,2,0,6.0,4.0,0.6666666666666666,4.6,0.3567778779681395,-0.7224,8.440804466475948,0.336,4.0,4.0,0.5088052831699019,0.097
USER_0085,ITEM_0347,3,0.2222222222222222,0,30,7,0.2333333333333333,8933.538571428571,62534.77,30,58,170,0.5606060606060606,2,4,6.0,3.0,0.5,1.4,0.2739204488528204,0.9355,8.483561948031564,0.644,6.0,3.0,0.0746447868721232,0.111
USER_0133,ITEM_0474,1,0.0,0,15,5,0.3333333333333333,5828.118,29140.59,15,109,156,0.1818181818181818,2,1,7.0,6.0,0.8571428571428571,2.6,0.6005410279531109,0.8416,6.945946616356069,0.33,1.0,5.0,0.8290974584750851,0.156
USER_0148,ITEM_0205,1,0.0,0,24,9,0.375,7784.257777777779,70058.32,24,70,170,0.6212121212121212,0,2,14.0,2.0,0.1428571428571428,1.5,0.3093878368900912,0.9464,7.796177259673576,0.358,6.0,5.0,0.4728837302381429,0.013
USER_0190,ITEM_0423,3,0.2222222222222222,0,35,4,0.1142857142857142,7804.2925,31217.17,35,29,177,0.4090909090909091,1,4,11.0,4.0,0.3636363636363636,4.4,0.103797214707945,-0.319,6.884496887404936,0.926,6.0,1.0,0.7805683410046027,0.051
USER_0011,ITEM_0227,2,0.1111111111111111,0,27,11,0.4074074074074074,7085.177272727273,77936.95,26,13,179,0.8181818181818182,0,2,9.0,1.0,0.1111111111111111,2.9,0.4467488227632502,0.1288,7.830914369585892,0.718,3.0,2.0,0.035921552931759,0.258
USER_0012,ITEM_0068,1,0.0,0,21,8,0.3809523809523809,7167.81875,57342.55,21,10,146,0.5,1,1,10.0,2.0,0.2,1.6,0.3139965935277026,-0.5656,5.113853516682049,0.814,0.0,7.0,0.0426255753452071,0.087
USER_0013,ITEM_0390,1,0.0,0,26,7,0.2692307692307692,5135.965714285715,35951.76,26,74,167,0.5,0,6,,,,,,,,,,,,
USER_0111,ITEM_0435,2,0.1111111111111111,0,26,9,0.3461538461538461,3863.131111111112,34768.18000000001,26,18,177,0.6515151515151515,2,5,8.0,1.0,0.125,1.2,0.1789399859733493,0.1449,7.860447368744567,0.922,7.0,2.0,0.0126075645387232,0.28
USER_0084,ITEM_0009,5,0.4444444444444444,0,30,7,0.2333333333333333,8250.834285714285,57755.84,29,109,172,0.5606060606060606,0,7,19.0,1.0,0.0526315789473684,3.2,0.3508666466285943,-0.7377,7.655901877760687,0.1,3.0,1.0,0.4013408044826896,0.199
USER_0164,ITEM_0172,1,0.0,0,26,11,0.4230769230769231,4725.257272727273,51977.83,26,5,169,0.803030303030303,1,2,6.0,6.0,1.0,4.9,0.935677787796814,-0.4047,7.957803877833563,0.642,5.0,0.0,0.4284570742445467,0.098
USER_0109,ITEM_0394,1,0.0,0,31,9,0.2903225806451613,8710.602222222224,78395.42000000001,30,118,172,0.7272727272727273,0,2,9.0,1.0,0.1111111111111111,2.1,0.6219817653541729,-0.2786,7.916588728403461,0.132,1.0,0.0,0.691815089053432,0.228
USER_0072,ITEM_0166,5,0.4444444444444444,0,31,7,0.2258064516129032,7416.05,51912.35,28,16,172,0.5757575757575758,1,3,19.0,2.0,0.1052631578947368,2.4,0.8497144574691914,0.0083,5.885715066924373,0.936,2.0,6.0,0.4553732239343606,0.268
USER_0140,ITEM_0269,5,0.4444444444444444,0,21,6,0.2857142857142857,8442.758333333331,50656.54999999999,21,77,154,0.3484848484848485,0,0,7.0,4.0,0.5714285714285714,2.4,0.9339745516481316,0.735,8.093144472709037,0.48,5.0,6.0,0.4966980188112868,0.214
USER_0176,ITEM_0474,1,0.0,0,35,8,0.2285714285714285,5896.383749999999,47171.06999999999,32,72,174,0.7121212121212122,0,0,7.0,6.0,0.8571428571428571,2.6,0.6005410279531109,0.8416,6.945946616356069,0.33,1.0,5.0,0.8290974584750851,0.156
USER_0173,ITEM_0256,1,0.0,0,34,2,0.0588235294117647,4560.05,9120.1,33,118,168,0.2424242424242424,1,5,12.0,1.0,0.0833333333333333,4.0,0.2657048391944694,0.312,8.513287574413743,0.53,7.0,7.0,0.9128477086251752,0.142
USER_0081,ITEM_0253,2,0.1111111111111111,0,19,12,0.631578947368421,6158.861666666668,73906.34000000001,18,12,178,0.7727272727272727,2,4,13.0,1.0,0.0769230769230769,4.6,0.4703937481214307,0.7545,5.908843518419645,0.074,7.0,6.0,0.2562537522513508,0.278
USER_0047,ITEM_0070,2,0.1111111111111111,0,29,10,0.3448275862068966,10863.581,108635.81,29,8,168,0.7727272727272727,1,0,15.0,1.0,0.0666666666666666,1.2,0.8182546838994089,-0.6518,7.202735653915029,0.788,1.0,3.0,0.7875725435261156,0.001
USER_0042,ITEM_0036,1,0.0,0,24,8,0.3333333333333333,5259.431250000001,42075.45,24,28,156,0.5454545454545454,2,6,2.0,0.0,0.0,4.7,0.0445847109508065,-0.1992,7.924032512332136,0.722,4.0,0.0,0.8943366019611767,0.266
USER_0004,ITEM_0176,1,0.0,0,24,6,0.25,9111.385,54668.310000000005,24,115,176,0.3939393939393939,1,4,7.0,4.0,0.5714285714285714,3.0,0.9591223324316202,-0.0536,6.8637093431434035,0.824,7.0,5.0,0.1613968381028617,0.101
USER_0057,ITEM_0033,1,0.0,0,16,8,0.5,6157.8925,49263.14,16,39,155,0.4242424242424242,1,4,8.0,2.0,0.25,4.5,0.9128343853321312,-0.105,7.895033691388043,0.976,1.0,7.0,0.9394636782069242,0.152
USER_0155,ITEM_0084,1,0.0,0,32,7,0.21875,7061.5257142857145,49430.68,31,121,170,0.5909090909090909,0,4,7.0,2.0,0.2857142857142857,2.7,1.0,0.8006,8.409547845297912,0.282,4.0,1.0,0.974384630778467,0.039
USER_0010,ITEM_0121,1,0.0,0,19,10,0.5263157894736842,8867.724999999999,88677.24999999999,19,8,176,0.6212121212121212,1,3,11.0,2.0,0.1818181818181818,3.5,0.7152589920849615,0.6996,8.246428542308125,0.05,4.0,4.0,0.1287772663598159,0.253
USER_0064,ITEM_0395,2,0.1111111111111111,0,22,5,0.2272727272727272,11287.192,56435.96000000001,22,41,171,0.2878787878787879,1,0,15.0,3.0,0.2,1.3,0.829976956216812,-0.297,2.0831845279586703,0.442,2.0,3.0,0.9762857714628776,0.267
USER_0133,ITEM_0428,1,0.0,0,15,5,0.3333333333333333,5828.118,29140.59,15,109,156,0.1818181818181818,2,1,6.0,1.0,0.1666666666666666,3.1,0.6688708546237851,-0.1004,3.5172010574184616,0.83,4.0,4.0,0.2741644986992195,0.263
USER_0005,ITEM_0229,1,0.0,0,26,11,0.4230769230769231,4186.26,46048.86,26,49,164,0.803030303030303,2,4,4.0,5.0,1.25,3.2,0.6971245366195772,-0.0198,6.6748391310191,0.168,0.0,5.0,0.0617370422253352,0.298
